Date,Close,High,Low,Open,Volume,Ticker
,AAPL,AAPL,AAPL,AAPL,AAPL,
2018-03-01,41.150672912597656,42.27467386282315,40.600430490213576,41.98309066020018,195208000,AAPL
2018-03-02,41.435203552246094,41.45636589511752,40.55104962192992,40.63335240605755,153816000,AAPL
2018-03-05,41.578643798828125,41.79497834569878,41.03780563762442,41.20005744479094,113605600,AAPL
2018-03-06,41.54336929321289,41.91490152976552,41.416391647125984,41.83495250859769,95154000,AAPL
2018-03-07,41.157737731933594,41.35055980028667,40.97902748335783,41.136575384349925,126814000,AAPL
2018-03-08,41.60685729980469,41.64918198316011,41.16713412291643,41.26354154213285,95096400,AAPL
2018-03-09,42.32170486450195,42.3264088034686,41.71267573229615,41.846711082439775,128740800,AAPL
2018-03-12,42.73085021972656,42.88839804722147,42.37578006415326,42.39458863897228,128828400,AAPL
2018-03-13,42.319332122802734,43.149399299114826,42.14767611662164,42.935415040913114,126774000,AAPL
2018-03-14,41.95957946777344,42.44868505468864,41.81143589243283,42.40165643034284,117473600,AAPL
2018-03-15,42.00895309448242,42.382839043917734,41.87257117709006,41.97368252757985,90975200,AAPL
2018-03-16,41.860816955566406,42.119476175310176,41.76675612179728,42.008956938165156,157618800,AAPL
2018-03-19,41.22121047973633,41.73147830463949,40.835570098387464,41.696207740634804,133787200,AAPL
2018-03-20,41.20710372924805,41.57393196024154,41.136559010660044,41.20710372924805,78597600,AAPL
2018-03-21,40.273590087890625,41.17184892332201,40.2712363237311,41.160090866689785,148219600,AAPL
2018-03-22,39.70450973510742,40.60511816653753,39.64572307786744,39.97492692319023,165963200,AAPL
2018-03-23,38.78508758544922,39.95611685432764,38.78508758544922,39.59634278022612,164115200,AAPL
2018-03-26,40.62629699707031,40.703895839846645,39.13781793229658,39.5211082074498,150164800,AAPL
2018-03-27,39.5845832824707,41.18593127686234,39.25067549464619,40.84026543979377,163690400,AAPL
2018-03-28,39.1472282409668,39.97964970924838,38.843890525339965,39.328292235285254,166674000,AAPL
2018-03-29,39.45292282104492,40.3864557385525,39.24599252556069,39.45997693674963,153594000,AAPL
2018-04-02,39.194244384765625,39.7256781438141,38.674572264626626,39.184840096912744,150347200,AAPL
2018-04-03,39.59634780883789,39.6810007539685,38.77098428485459,39.41998780548692,121112000,AAPL
2018-04-04,40.35352325439453,40.44758049433387,38.74512077027734,38.770987049468715,138422000,AAPL
2018-04-05,40.63335418701172,40.9696122764427,40.46404826051155,40.581621621244764,107732800,AAPL
2018-04-06,39.593994140625,40.558093254386755,39.551665877767405,40.20302310399896,140021200,AAPL
2018-04-09,39.98668670654297,40.70153091084203,39.93965809632183,39.94671220845235,116070800,AAPL
2018-04-10,40.739158630371094,40.915518624441965,40.33470609025764,40.680371965680806,113634400,AAPL
2018-04-11,40.54869079589844,40.89670684951467,40.374680975063676,40.499308418346246,89726400,AAPL
2018-04-12,40.94845199584961,41.15067833002218,40.689789153982,40.77679588518532,91557200,AAPL
2018-04-13,41.08718490600586,41.348197905710904,40.88025823467464,41.09894295948079,100497200,AAPL
2018-04-16,41.3434944152832,41.43049754589345,41.11069789115241,41.157726513426766,86313600,AAPL
2018-04-17,41.912540435791016,42.07714237415471,41.48222163317746,41.50103379585519,106421600,AAPL
2018-04-18,41.818485260009766,42.04893159283888,41.59274645355115,41.81143114656128,83018000,AAPL
2018-04-19,40.63335418701172,41.242383334476784,40.60043378952859,40.85909303030914,139235200,AAPL
2018-04-20,38.96851348876953,40.261820407726134,38.900318932823346,40.11603059413015,261964400,AAPL
2018-04-23,38.855628967285156,39.25067356851892,38.58520820015359,39.22951123374983,146062000,AAPL
2018-04-24,38.31480407714844,39.111951250892595,37.910351463939506,38.956753566929045,134768000,AAPL
2018-04-25,38.481746673583984,38.897957236152585,38.190167132755406,38.23954591845243,113528400,AAPL
2018-04-26,38.61578369140625,38.97085384618492,38.415907600882896,38.59226759085532,111852000,AAPL
2018-04-27,38.169010162353516,38.64165368931231,37.77161170591066,38.56405485568262,142623200,AAPL
2018-04-30,38.86033630371094,39.33062963053425,38.05613514540948,38.12432968710872,169709600,AAPL
2018-05-01,39.76329803466797,39.786810545703396,38.86268597798759,39.13075300255163,214277600,AAPL
2018-05-02,41.51984405517578,41.79731536883284,40.86848685602493,41.20474482983506,266157600,AAPL
2018-05-03,41.595088958740234,41.73852855249911,41.018980409006474,41.35759214430959,136272800,AAPL
2018-05-04,43.22701644897461,43.32577762819836,41.89608532257385,41.91489748833844,224805200,AAPL
2018-05-07,43.539756774902344,44.12997360452288,43.443345782398595,43.54445712474156,169805600,AAPL
2018-05-08,43.7490348815918,43.78900938146281,43.1893847072913,43.499780007070676,113611200,AAPL
2018-05-09,44.057090759277344,44.066495049580375,43.553876908789505,43.86662248516598,92844800,AAPL
2018-05-10,44.68727111816406,44.76486994901451,44.12527072629571,44.146436653293755,111957200,AAPL
2018-05-11,44.51731872558594,44.86431758098543,44.248217939958764,44.729768989116714,104848800,AAPL
2018-05-14,44.4134521484375,44.739207039830816,44.3449982374365,44.61645824567123,83115200,AAPL
2018-05-15,44.00981140136719,44.15852624641892,43.6935006025212,44.09006872013881,94780800,AAPL
2018-05-16,44.42052459716797,44.4866228592068,43.90592994287319,43.92245540885511,76732400,AAPL
2018-05-17,44.13963317871094,44.592855342417124,43.99091836181578,44.378045851766245,69176000,AAPL
2018-05-18,43.97911834716797,44.33319852743315,43.936630454443275,44.18684653886162,73190800,AAPL
2018-05-21,44.29071044921875,44.67783796727846,44.12075167525206,44.37804907404696,73603200,AAPL
2018-05-22,44.179752349853516,44.585764459734094,44.090050911053055,44.46773776737088,60962800,AAPL
2018-05-23,44.463016510009766,44.49606384040454,43.84927625766243,43.9885504946515,80233600,AAPL
2018-05-24,44.4134521484375,44.57632959413416,43.95551151224936,44.55980772674339,92936000,AAPL
2018-05-25,44.51496124267578,44.76753656805543,44.29542965522852,44.43234109217511,69844000,AAPL
2018-05-29,44.35443878173828,44.55508564127601,44.11130403301255,44.2836256330916,90056400,AAPL
2018-05-30,44.260013580322266,44.37804028320312,44.090054840022695,44.311945617740975,74762000,AAPL
2018-05-31,44.11130905151367,44.432341902163905,43.93899103371972,44.19392920352048,109931200,AAPL
2018-06-01,44.906803131103516,44.91152160606056,44.319028828916046,44.37568294540412,93770000,AAPL
2018-06-04,45.28213119506836,45.657455294973495,45.16882655397974,45.23728046579235,105064800,AAPL
2018-06-05,45.631500244140625,45.780215097624364,45.40725014573324,45.5748497109205,86264000,AAPL
2018-06-06,45.789642333984375,45.81324911722004,45.303372855200706,45.707025796438366,83734400,AAPL
2018-06-07,45.66689682006836,45.84157404796199,45.402514536898195,45.827411418877574,85388800,AAPL
2018-06-08,45.25143814086914,45.32225488450402,44.79585678682235,45.12633012126618,106627200,AAPL
2018-06-11,45.14049530029297,45.315176130877504,44.89972340097438,45.16882416048117,73234000,AAPL
2018-06-12,45.38834762573242,45.46624568023694,45.12160613017656,45.17826024305868,67644400,AAPL
2018-06-13,45.01539611816406,45.529994556999156,44.954023512495155,45.42140837570327,86553600,AAPL
2018-06-14,45.03898620605469,45.22074831953098,44.90207481165983,45.216026243341155,86440400,AAPL
2018-06-15,44.57632064819336,44.88791284732184,44.43940925177831,44.8572247544683,246876800,AAPL
2018-06-18,44.55271911621094,44.66602373740214,44.189194870467745,44.34971305222017,73939600,AAPL
2018-06-19,43.832763671875,43.98383772878582,43.304002671742296,43.70293356002438,134314000,AAPL
2018-06-20,44.023963928222656,44.18920060596678,43.8422017817594,43.98855735509514,82514800,AAPL
2018-06-21,43.778465270996094,44.46065945482421,43.65571649412463,44.20099927334401,102847600,AAPL
2018-06-22,43.651004791259766,43.94134953454159,43.599072742622056,43.93426821899007,108801600,AAPL
2018-06-25,43.001861572265625,43.651008635516185,42.661943988297445,43.29220634111752,126652400,AAPL
2018-06-26,43.53532409667969,44.03103764627722,43.08918334279743,43.19541024763177,98276800,AAPL
2018-06-27,43.47159957885742,44.20808511168363,43.440911481026525,43.72417487042973,101141200,AAPL
2018-06-28,43.787906646728516,43.95550614918332,43.38661657843012,43.45743332033904,69460800,AAPL
2018-06-29,43.69584655761719,44.186838079143044,43.17652977969784,43.97438785052433,90950800,AAPL
2018-07-02,44.18447494506836,44.21280380316202,43.29691543239838,43.39133895622868,70925200,AAPL
2018-07-03,43.414955139160156,44.36625036510577,43.3252536651268,44.32848094426118,55819200,AAPL
2018-07-05,43.76429748535156,44.002713716749085,43.49991883861816,43.73125015450989,66416800,AAPL
2018-07-06,44.3709602355957,44.47954278828729,43.71709127444438,43.7690233133453,69940800,AAPL
2018-07-09,44.987060546875,45.010663727390416,44.68491246191905,44.732122424839176,79026400,AAPL
2018-07-10,44.93277359008789,45.1523015596252,44.892641335763145,45.01775297227096,63756400,AAPL
2018-07-11,44.34971618652344,44.79821622843991,44.285980756772624,44.49606814931717,75326000,AAPL
2018-07-12,45.09328079223633,45.18298223699675,44.68726865537942,44.739200691620816,72164400,AAPL
2018-07-13,45.16409683227539,45.28448276793751,45.062591998690905,45.10508348308806,50055600,AAPL
2018-07-16,45.06497573852539,45.475706534152856,44.94930822379282,45.208968521400365,60172400,AAPL
2018-07-17,45.19243240356445,45.29157442060409,44.66131213963721,44.79114225786405,62138000,AAPL
2018-07-18,44.944580078125,45.275057103368525,44.83363465702277,45.270335025352,65573600,AAPL
2018-07-19,45.2939338684082,45.452089236262694,44.77697627392988,44.77697627392988,81147200,AAPL
2018-07-20,45.190067291259766,45.42375787179969,44.89027843939604,45.27032458958884,82704800,AAPL
2018-07-23,45.230194091796875,45.312814226157805,44.746283880302556,45.01066254723482,63957600,AAPL
2018-07-24,45.55831527709961,45.71411141659401,45.334065222797534,45.42848516085427,74791600,AAPL
2018-07-25,45.98792266845703,45.99500398192889,45.42375161468067,45.572466401367414,66839600,AAPL
2018-07-26,45.843936920166016,46.25703041090715,45.70230342544187,45.93835684872252,76304000,AAPL
2018-07-27,45.08148193359375,46.07526843405152,44.87375736963597,46.02805846960155,96096000,AAPL
2018-07-30,44.828922271728516,45.36948321663523,44.630638190775976,45.29866644432628,84118000,AAPL
2018-07-31,44.91859817504883,45.35529838902304,44.69434817404405,44.92096101416701,157492000,AAPL
2018-08-01,47.56477355957031,47.62614616425708,46.575708957389,47.00532799586654,271742800,AAPL
2018-08-02,48.95511245727539,49.18880661029049,47.29329817483464,47.347589446060375,249616000,AAPL
2018-08-03,49.09675598144531,49.27379606036052,48.5042595454664,48.870143095602415,133789600,AAPL
2018-08-06,49.35170364379883,49.394191542024394,48.87959667565522,49.099124686934644,101701600,AAPL
2018-08-07,48.8890266418457,49.4531942025148,48.806406499558236,49.41070631349122,102349600,AAPL
2018-08-08,48.92207336425781,49.054262708746734,48.27764850892958,48.638809968654485,90102000,AAPL
2018-08-09,49.30685043334961,49.519297117606335,48.91027872700954,49.46028374954723,93970400,AAPL
2018-08-10,49.15997314453125,49.53187849965724,48.95625509336832,49.11970375953087,98444800,AAPL
2018-08-13,49.47740173339844,49.97011532849168,49.200251013881406,49.581630095853846,103563600,AAPL
2018-08-14,49.68583679199219,49.87771000533284,49.3328824665928,49.782958961430495,82992000,AAPL
2018-08-15,49.80192565917969,49.92036630881333,49.349481510093966,49.56030572186097,115230400,AAPL
2018-08-16,50.53152084350586,50.64759036765416,50.09328899102739,50.15961546611837,114001600,AAPL
2018-08-17,51.54063415527344,51.6282790804215,50.49361923351846,50.559945708958374,141708000,AAPL
2018-08-20,51.03845977783203,51.91965511791846,50.95554985543515,51.66382642808472,121150800,AAPL
2018-08-21,50.9389533996582,51.44825036575132,50.699704586767986,51.355866802900465,104639200,AAPL
2018-08-22,50.941322326660156,51.25163623938956,50.65469437430576,50.71628582322843,76072400,AAPL
2018-08-23,51.045562744140625,51.415097066976905,50.83473848998287,50.84657966570973,75532800,AAPL
2018-08-24,51.204261779785156,51.379551625424924,50.955535696231685,51.308490128285406,73905600,AAPL
2018-08-27,51.62590789794922,51.81541364909847,51.244528884025435,51.43876965842527,82100400,AAPL
2018-08-28,52.042823791503906,52.24180322712333,51.85805665635416,51.87937510705867,91107200,AAPL
2018-08-29,52.81978225708008,52.94059401277772,51.97411803980244,52.149407858624635,109019200,AAPL
2018-08-30,53.30540084838867,54.070526466879734,52.682401847046464,52.883752406159765,195175200,AAPL
2018-08-31,53.921295166015625,54.21502568482457,53.53517746394279,53.65598563398304,173360400,AAPL
2018-09-04,54.094215393066406,54.28845618519026,53.68441174415916,54.10606018131684,109560400,AAPL
2018-09-05,53.74126434326172,54.40453276749177,53.321987005951094,54.24345520356903,133332000,AAPL
2018-09-06,52.84821701049805,53.85496248853449,52.42182996748417,53.58965298703606,137160000,AAPL
2018-09-07,52.42182922363281,53.38593417642667,52.282070132620795,52.552114653610786,150479200,AAPL
2018-09-10,51.718299865722656,52.5521231376733,51.27770045881647,52.33892777751228,158066000,AAPL
2018-09-11,53.0258674621582,53.132463298143264,51.29900118402073,51.64247826198189,142996000,AAPL
2018-09-12,52.36735153198242,53.29829332034055,52.07598492604216,53.284081020445285,197114800,AAPL
2018-09-13,53.632293701171875,54.09184398179361,52.7226704156543,52.94770691810222,166825600,AAPL
2018-09-14,53.02350616455078,53.734150022199586,52.71082474673653,53.47595028807236,127997200,AAPL
2018-09-17,51.6116943359375,52.812680543493926,51.46719661085651,52.62317479698291,148780400,AAPL
2018-09-18,51.69697189331055,52.55211345943383,51.4316624016056,51.59037242560081,126286800,AAPL
2018-09-19,51.72776794433594,52.02386956716063,51.00054423822981,51.75856366975667,108495200,AAPL
2018-09-20,52.12099838256836,52.653981371303495,51.912541656993724,52.17074505190675,106435200,AAPL
2018-09-21,51.55958557128906,52.4360456744624,51.47193703080643,52.298654084199484,384986800,AAPL
2018-09-24,52.30101776123047,52.41235225527132,51.315594354443164,51.36060237729222,110773600,AAPL
2018-09-25,52.63265609741211,52.78189247156223,52.04282036510038,52.05466515288594,98217600,AAPL
2018-09-26,52.21337127685547,53.00218637259011,52.057028764651164,52.350762852927,95938800,AAPL
2018-09-27,53.28645706176758,53.639411561925016,52.95245350267789,53.018783603676255,120724800,AAPL
2018-09-28,53.47357940673828,53.49726536512103,53.06614333153299,53.24853930771341,91717600,AAPL
2018-10-01,53.833648681640625,54.34531321172823,53.618089422673734,53.99709737440657,94403200,AAPL
2018-10-02,54.31214904785156,54.48270388831588,53.68441499233851,53.83128025486863,99152800,AAPL
2018-10-03,54.97304153442383,55.30467388755188,54.430581367745326,54.49454032674915,114619200,AAPL
2018-10-04,54.006568908691406,55.03937152166361,53.708096157284366,54.66746614555223,128168000,AAPL
2018-10-05,53.13010787963867,54.10606134298205,52.25128023622536,53.99946547548334,134322000,AAPL
2018-10-08,53.00693130493164,53.25091876301774,52.16126330037392,52.637397042763254,118655600,AAPL
2018-10-09,53.74126434326172,53.8360190407358,52.64687379272152,52.976138685584424,107564000,AAPL
2018-10-10,51.25163269042969,53.618077923682854,51.17820007366523,53.40725373397916,167962400,AAPL
2018-10-11,50.799198150634766,51.995449534818604,50.29464339890083,50.81578157793993,212497600,AAPL
2018-10-12,52.61370849609375,52.79610811889631,51.36534296639006,52.2133784994007,161351600,AAPL
2018-10-15,51.48851776123047,52.54737742537575,51.46719931244083,52.38866739351679,123164000,AAPL
2018-10-16,52.623172760009766,52.82215577413078,51.34638285746318,51.860414780356344,116736000,AAPL
2018-10-17,52.39577102661133,52.73924816052703,51.95753921175651,52.65870939261992,91541600,AAPL
2018-10-18,51.17109680175781,52.05229548152065,50.45571430054784,51.60695750381726,130325200,AAPL
2018-10-19,51.950439453125,52.41235728414576,51.505101434232195,51.65433781599349,132314800,AAPL
2018-10-22,52.26786804199219,52.90981808609586,51.8628029606449,52.06414993793017,115168400,AAPL
2018-10-23,52.76057434082031,52.88375363683341,50.858417668263044,51.1260947111794,155071200,AAPL
2018-10-24,50.9507942199707,53.11588899890719,50.820508791603096,52.72977496604514,163702000,AAPL
2018-10-25,52.06650924682617,52.44078212582718,51.344020575796435,51.571428208874636,119423200,AAPL
2018-10-26,51.237430572509766,52.158898768728534,50.37755021866404,51.14267587517956,189033600,AAPL
2018-10-29,50.27568435668945,52.04044917639347,48.81886231052137,51.92200853594996,183742000,AAPL
2018-10-30,50.52678680419922,50.97212123255405,49.57215536383629,50.01748979219112,146640000,AAPL
2018-10-31,51.84383773803711,52.22047811049344,51.313222362929515,51.37481380979864,153435600,AAPL
2018-11-01,52.6397590637207,52.67292229880161,51.358230453591474,51.88884582940752,233292800,AAPL
2018-11-02,49.14814376831055,50.609701331940705,48.66253625535505,49.63848992055242,365314800,AAPL
2018-11-05,47.752899169921875,48.41616751574769,46.94276557852468,48.394849066781845,264654800,AAPL
2018-11-06,48.26930236816406,48.49433887492205,47.77658884210814,47.83107052774979,127531600,AAPL
2018-11-07,49.73323440551758,49.75929149634341,48.354586947381996,48.790447726175756,133697600,AAPL
2018-11-08,49.5597038269043,49.947165100246615,49.146090921602585,49.9138861511166,101450400,AAPL
2018-11-09,48.6041145324707,48.97018295136626,48.076402922214434,48.860839393714286,137463200,AAPL
2018-11-12,46.15572738647461,47.50590970224583,46.06539725338494,47.3038566025874,204542000,AAPL
2018-11-13,45.694583892822266,46.87123715114756,45.50917204009873,45.55196134379957,187531600,AAPL
2018-11-14,44.40381622314453,46.22941032271207,44.197007977877064,46.091539368244774,243204000,AAPL
2018-11-15,45.499637603759766,45.63275335261051,44.427573416939126,44.781759241449386,185915200,AAPL
2018-11-16,46.00358581542969,46.345885594820516,45.036117048669475,45.283331540933496,147713200,AAPL
2018-11-19,44.18037796020508,45.33088300072915,43.97357330630078,45.16448824315479,167701200,AAPL
2018-11-20,42.06953048706055,43.136839943167296,41.72009968887252,42.39994422370587,271300800,AAPL
2018-11-21,42.02198791503906,42.85158950837461,41.96731613231537,42.723225255034755,124496800,AAPL
2018-11-23,40.95466613769531,41.97918957413164,40.90950471255319,41.58459384357093,94496000,AAPL
2018-11-26,41.50853729248047,41.58698130630447,40.47213107904219,41.41821078967106,179994000,AAPL
2018-11-27,41.418216705322266,41.54420157448215,40.619518191650464,40.76927166930937,165549600,AAPL
2018-11-28,43.0108528137207,43.094048373052914,41.58222651798475,42.0101013122745,184250000,AAPL
2018-11-29,42.680442810058594,43.45299327942676,42.240681861257066,43.419714327370095,167080000,AAPL
2018-11-30,42.449859619140625,42.865848271687376,42.081411801458295,42.85633792843457,158126000,AAPL
2018-12-03,43.93315124511719,43.961675016479376,43.07502606102216,43.847576303897945,163210000,AAPL
2018-12-04,42.00059509277344,43.35552893478612,41.90075824411287,43.01322909530219,165377200,AAPL
2018-12-06,41.53230285644531,41.54656474264468,40.51015869560791,40.82868624450314,172393600,AAPL
2018-12-07,40.0513801574707,41.4776266594009,40.00621510456839,41.239918909079194,169126400,AAPL
2018-12-10,40.31524658203125,40.431721089169876,38.824817577209345,39.221789190120006,248104000,AAPL
2018-12-11,40.08466720581055,40.83582109215089,39.697202333726885,40.80492154480871,189126800,AAPL
2018-12-12,40.19639205932617,40.86672619637411,40.17737499929975,40.505409310138816,142510800,AAPL
2018-12-13,40.63615798950195,41.02124718960734,40.30336843596308,40.52681440496808,127594400,AAPL
2018-12-14,39.33588790893555,40.19163748722616,39.28834707172682,40.172620426916,162814800,AAPL
2018-12-17,38.96981430053711,40.018106488031215,38.682186288828,39.32875174502848,177151600,AAPL
2018-12-18,39.47613525390625,39.82318660338738,39.076784272225034,39.31211629502645,135366000,AAPL
2018-12-19,38.24481201171875,39.804174771228425,37.81693719913778,39.45949914866977,196189200,AAPL
2018-12-20,37.27972412109375,38.534821331791626,36.9160313854446,38.128339295230404,259092000,AAPL
2018-12-21,35.82969284057617,37.595863540799044,35.568216457565846,37.28684269984785,382978400,AAPL
2018-12-24,34.90264129638672,36.0246225500154,34.84559011112074,35.216413747515475,148676800,AAPL
2018-12-26,37.360530853271484,37.37479273954162,34.8764853105482,35.252064033237325,234330000,AAPL
2018-12-27,37.118072509765625,37.265453816149545,35.672812239071256,37.044383670140306,212468400,AAPL
2018-12-28,37.13710021972656,37.68145328355887,36.73775273156749,37.438990235956965,169165600,AAPL
2018-12-31,37.49602127075195,37.88110665972901,37.196507188541034,37.68380879470935,140014000,AAPL
2019-01-02,37.538822174072266,37.75989235442373,36.661679652061515,36.81856769913238,148158800,AAPL
2019-01-03,33.799678802490234,34.63878719875447,33.75451373194411,34.225174245848386,365248800,AAPL
2019-01-04,35.24256134033203,35.311498641777554,34.18238645663675,34.35591215580835,234428400,AAPL
2019-01-07,35.16411590576172,35.37805511903299,34.68156932360782,35.347151941896,219111200,AAPL
2019-01-08,35.8344612121582,36.088810372731615,35.30437368047146,35.55158826801926,164101200,AAPL
2019-01-09,36.44298553466797,36.73298936707537,35.56822249255178,35.96281471962946,180396400,AAPL
2019-01-10,36.55946731567383,36.59987721410009,35.86060567047333,36.25044639149984,143122800,AAPL
2019-01-11,36.20052719116211,36.53569613305001,36.01511535674199,36.340777580487256,108092800,AAPL
2019-01-14,35.65617370605469,35.95806365903001,35.47076189295389,35.858226807909084,129756800,AAPL
2019-01-15,36.38594055175781,36.46200517390876,35.66806186445189,35.72035787905168,114843600,AAPL
2019-01-16,36.83045196533203,37.053897907115854,36.369298192226466,36.388315253988246,122278800,AAPL
2019-01-17,37.04914474487305,37.477019589891874,36.4311028990532,36.65454885295936,119284800,AAPL
2019-01-18,37.27734375,37.52931347019117,37.07766641559792,37.43898333384579,135004000,AAPL
2019-01-22,36.44062042236328,37.25595674761718,36.27897717034387,37.17989210859329,121576000,AAPL
2019-01-23,36.58799362182617,36.877997503145814,36.060281878909066,36.642665414396035,92522400,AAPL
2019-01-24,36.2979736328125,36.72109314852052,36.06977621813958,36.633142439441635,101766000,AAPL
2019-01-25,37.50078201293945,37.58873636724454,36.683070210489795,36.95880850768255,134142000,AAPL
2019-01-28,37.153717041015625,37.16084798238357,36.52616881071283,37.03248378349668,104768400,AAPL
2019-01-29,36.76865005493164,37.58874507388774,36.63315846080026,37.14185313626924,166348800,AAPL
2019-01-30,39.28121566772461,39.495151246226506,38.087921443945866,38.805800046935204,244439200,AAPL
2019-01-31,39.564083099365234,40.172614429915,39.11719131662213,39.485639097471,162958400,AAPL
2019-02-01,39.5831184387207,40.167877810725486,39.442868028485435,39.687710489553304,130672400,AAPL
2019-02-04,40.70746994018555,40.80493103070049,39.76376947096352,39.794672652622886,125982000,AAPL
2019-02-05,41.40394973754883,41.61788896935048,40.96894758319973,41.09017727556035,144406400,AAPL
2019-02-06,41.418216705322266,41.7343685781438,41.08780294197454,41.51567416629587,112958400,AAPL
2019-02-07,40.6337776184082,41.34690111854977,40.491151467526414,40.9808290239489,126966800,AAPL
2019-02-08,40.68151092529297,40.74119273688127,40.20644239368218,40.342518672594075,95280000,AAPL
2019-02-11,40.44756317138672,40.87250110070133,40.40459400749151,40.83430385989045,83973600,AAPL
2019-02-12,40.796112060546875,40.82237221177081,40.51202596349423,40.60751907825849,89134000,AAPL
2019-02-13,40.62660598754883,41.17567944962109,40.56453820729998,40.91546759362625,89960800,AAPL
2019-02-14,40.77462387084961,40.88443638975765,40.43563153945899,40.514411986165825,87342800,AAPL
2019-02-15,40.68391036987305,40.98948105506245,40.52396349892937,40.88205448713788,98507200,AAPL
2019-02-19,40.80565643310547,40.92740968979166,40.46189217428749,40.51441247272279,75891200,AAPL
2019-02-20,41.068260192871094,41.37622047276301,40.819985385123545,40.86773012014925,104457600,AAPL
2019-02-21,40.836708068847656,41.149440377012645,40.65527655795946,41.01336765451924,68998800,AAPL
2019-02-22,41.29265213012695,41.29981365610887,40.91307668233055,40.96082140310622,75652800,AAPL
2019-02-25,41.59346389770508,41.98497659401641,41.52662053316584,41.57675487791535,87493600,AAPL
2019-02-26,41.61731719970703,41.84888289730409,41.34039274693491,41.46930748718911,68280800,AAPL
